delta_mw,corridor_flow,max_line_loading,min_voltage,max_voltage,feasible
0.0,2498.2824057139487,89.15412496331886,0.9778119824647895,1.0563291697709865,True
-50.0,2471.695113527101,88.89074284726082,0.9783304101805639,1.0576153508342025,True
-100.0,2446.9756056990695,88.63376739395274,0.9787970967315509,1.0587680884287416,True
-150.0,2422.3220478285843,88.3793076139402,0.9792426838099791,1.05989434935674,True
-200.0,2399.7725093746385,88.1554309126086,0.9796305175718615,1.060882839342054,False
